model_row,Old_index_1,smiles,canonical_smiles,doi,compoundId,Conju-Max-Distance,Wavelength (Exp nm),ET(30) (Solvent),PEOE-Charge-Max,Atomic-LogP-Min,Atomic-MR-Max,rg,asphericity,eccentricity,num_chiral_centers,num_cis_trans,rg_mw_ratio,molecular_weight,rigid_bond_ratio,values_ln
654,751,CCCCc1ccc(N(c2ccc(/C=C/c3ccc4c(C#N)c5cc(/C=C/c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)ccc5c(C#N)c4c3)cc2)c2ccc(CCCC)cc2)cc1,CAN:CCCCc1ccc(N(c2ccc(/C=C/c3ccc4c(C#N)c5cc(/C=C/c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)ccc5c(C#N)c4c3)cc2)c2ccc(CCCC)cc2)cc1,10.1002/chem.200401134,4c,29,990,33.9,0.242910006,0.0161,65.747,10.440747907759073,0.7763321123528166,0.9966812171585093,0,2,0.010531529693718934,991.3799999999997,0.047619047619047616,7.820037989
655,752,CCCCc1ccc(N(c2ccc(/C=C/c3ccc4c(C#N)c5ccc(/C=C/c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)cc5c(C#N)c4c3)cc2)c2ccc(CCCC)cc2)cc1,CAN:CCCCc1ccc(N(c2ccc(/C=C/c3ccc4c(C#N)c5ccc(/C=C/c6ccc(N(c7ccc(CCCC)cc7)c7ccc(CCCC)cc7)cc6)cc5c(C#N)c4c3)cc2)c2ccc(CCCC)cc2)cc1,10.1002/chem.200401134,5a,28,1050,33.9,0.242910374,0.0161,65.747,11.874174512396399,0.764276906268862,0.9962830908963793,0,2,0.011977419871690376,991.3799999999995,0.047619047619047616,6.461468176
656,754,CCCCCCCCOC(OCCCCCCCC)(OCCCCCCCC)c1ccc(-c2nnc(-c3ccc(/N=N\c4ccc(OC)cc4)cc3)o2)cc1,CAN:CCCCCCCCOC(OCCCCCCCC)(OCCCCCCCC)c1ccc(-c2nnc(-c3ccc(/N=N\c4ccc(OC)cc4)cc3)o2)cc1,10.1016/j.saa.2018.03.039,cis-AOB,17,750,37.4,0.291315544,-0.3765,47.9,8.523679763655762,0.37203688194662776,0.9574300969419046,0,1,0.011288789804817066,755.0570000000002,0.017241379310344827,3.33220451
657,761,C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,CAN:C(=C\c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1)/c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)cc1,10.1039/B9NJ00393B,G1,47,760,33.9,-0.028743256,0.0161,65.747,4.760045515597096,0.7352926348943207,0.995183493145241,0,6,0.002809619144182312,1694.196,0.8,8.006367568
658,762,C(=C\c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2cccc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)c2)cc1)\c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)c3cccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c3)cc2)cc1,CAN:C(=C/c1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)c2cccc(/C=C/c3ccc(N(c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)c4ccc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)c2)cc1)/c1ccc(/C=C/c2ccc(N(c3ccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)cc3)c3cccc(/C=C/c4ccc(N(c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)c5ccc(/C=C/c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)cc4)c3)cc2)cc1,10.1039/B9NJ00393B,G2,69,760,33.9,-0.007637642,0.0161,70.052,14.737278678601326,0.49026613591271534,0.9766077645884571,0,14,0.0038288869543871497,3848.9719999999766,0.7953216374269005,8.630521877
659,765,O=C(O)CCCCCOc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,CAN:O=C(O)CCCCCOc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,10.1117/12.796745,4,15,600,43.2,0.080056336,0.0161,65.429,13.306962406488394,0.14174248891259025,0.8581055877929071,0,1,0.02786191574293429,477.60400000000016,0.05128205128205128,4.86753445
660,766,COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(OC)c1OCCCCCC(=O)O,CAN:COc1cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(OC)c1OCCCCCC(=O)O,10.1117/12.796745,5,15,600,43.2,0.532536331,0.0161,65.429,7.758294077685873,0.8534739627380685,0.998673106862206,0,1,0.014429847481820843,537.6560000000004,0.046511627906976744,4.605170186
661,770,COc1cc(-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(OC)cc1/C=C/c1cc(OC)c(CCCCCCC(=O)O)c(OC)c1,CAN:COc1cc(-c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)c(OC)cc1/C=C/c1cc(OC)c(CCCCCCC(=O)O)c(OC)c1,10.1117/12.796745,11,24,600,43.2,0.398341387,0.0161,65.429,8.598680923594058,0.8029368513802421,0.9974809157472633,0,2,0.011109837491884779,773.9699999999997,0.047619047619047616,6.109247583
662,773,O=c1c2ccccc2sc2c1ccc1cc3ccccc3cc12,CAN:O=c1c2ccccc2sc2c1ccc1cc3ccccc3cc12,10.1021/cm200595y,ANTX,11,720,45.6,0.361073932,-0.6398,39.476,4.904770384324725,0.2555941327326097,0.9248639984248015,0,0,0.01570064112936181,312.39300000000003,0.037037037037037035,4.605170186
663,774,O=c1c2ccccc2sc2ccccc12,CAN:O=c1c2ccccc2sc2ccccc12,10.1021/cm200595y,TX,7,750,45.6,0.352505176,-0.6398,30.775,3.833844075496127,0.5760999856247262,0.9853917129834553,0,0,0.018060912482963577,212.273,0.058823529411764705,1.098612289
664,775,CCCCCCC1(CCCCCC)c2cc(C(=C(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CAN:CCCCCCC1(CCCCCC)c2cc(C(=C(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,10.1016/j.dyepig.2016.07.027,2,25,710,37.4,-0.014283907,0.0161,65.983,2.7554596377367986,0.4266980842995887,0.9663294236226146,0,0,0.001359363459171533,2027.0219999999995,0.630057803468208,5.991464547
665,776,CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(C(=C(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)cc21,CAN:CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(C(=C(c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)c3ccc4c(c3)C(CCCCCC)(CCCCCC)c3ccccc3-4)cc21,10.1016/j.dyepig.2016.07.027,3,15,690,37.4,-0.019472489,0.4,47.045,8.687421793546086,0.10600114645366261,0.7909045775672267,0,0,0.006396379409433883,1358.177999999999,0.5398230088495575,0.405465108
666,778,CCCCN1C(=O)/C(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)N=C1C,CAN:CCCCN1C(=O)/C(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)N=C1C,10.1039/c7sc01400g,TPABI,16,840,37.4,0.40830551,-0.597,65.824,7.158327019532818,0.23657120955538347,0.866728638039104,0,1,0.014740259620025937,485.63100000000014,0.17073170731707318,5.010635294
667,779,CCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc2c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc21,CAN:CCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc2c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc21,10.1039/C1JM12566D,Donor,28,750,33.9,0.083895053,0.0161,65.747,6.510429863484007,0.7372280268446896,0.9952540051097253,0,2,0.006417384209825746,1014.4989999999997,0.6235294117647059,6.429719478
668,780,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCCCCCC)CCCCCCCCCCC)C5=O,CAN:CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(C(CCCCCCCCCCC)CCCCCCCCCCC)C5=O,10.1039/C1JM12566D,PDI,11,675,33.9,0.531871777,-0.597,58.536,11.28146722798017,0.6548599633895799,0.9911807085975074,0,0,0.010893695251797212,1035.5959999999986,0.14634146341463414,4.442651256
669,781,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(-n2c3ccc(/C=C/c4ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc4)cc3c3ccc(/C=C/c4ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc4)cc32)cc1)C5=O,CAN:CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(c1ccc(-n2c3ccc(/C=C/c4ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc4)cc3c3ccc(/C=C/c4ccc(N(c6ccc(CCCC)cc6)c6ccc(CCCC)cc6)cc4)cc32)cc1)C5=O,10.1039/C1JM12566D,Dyad1,31,625,33.9,0.541341061,-0.7241,65.747,10.350182278309243,0.3730717071812165,0.957629355596229,0,2,0.006026678955620694,1717.3939999999993,0.6506849315068494,6.98471632
670,782,CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc2c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc21)C5=O,CAN:CCCCCCCCCCCC(CCCCCCCCCCC)N1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCCCCn1c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc2c2ccc(/C=C/c3ccc(N(c4ccc(CCCC)cc4)c4ccc(CCCC)cc4)cc3)cc21)C5=O,10.1039/C1JM12566D,Dyad2,28,625,33.9,0.083895053,0.0161,65.747,12.818496273270874,0.20140283328394956,0.8631916327313031,0,2,0.007429039868412261,1725.457999999999,0.6137931034482759,6.802394763
671,783,CCN(CC)CCCOc1cc(C#Cc2ccc(C(=O)OC)cc2)c(OCCN(CC)CC)cc1C#Cc1ccc(C(=O)OC)cc1,CAN:CCN(CC)CCCOc1cc(C#Cc2ccc(C(=O)OC)cc2)c(OCCN(CC)CC)cc1C#Cc1ccc(C(=O)OC)cc1,10.1039/c6cc09473b,DBD,19,740,37.4,0.414966344,-0.3467,46.109,11.50595542275839,0.6796712638227582,0.9924471723717136,0,0,0.0180116865440289,638.8050000000004,0.08163265306122448,6.613384218
672,784,CC[NH+](CC)CCCOc1cc(C#Cc2ccc(C(=O)[O-])cc2)c(OCC[NH+](CC)CC)cc1C#Cc1ccc(C(=O)[O-])cc1,CAN:CC[NH+](CC)CCCOc1cc(C#Cc2ccc(C(=O)[O-])cc2)c(OCC[NH+](CC)CC)cc1C#Cc1ccc(C(=O)[O-])cc1,10.1039/c6cc09473b,DBA,19,720,55.4,0.415249483,-1.6043,46.109,7.03248988738565,0.3629928524974816,0.9536085276177887,0,0,0.011514495903216933,610.7510000000004,0.0851063829787234,8.089482474
673,785,CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C#Cc4ccccc4)cc3)c3c4c(Oc5ccc(C#Cc6ccccc6)cc5)cc5c6c(cc(Oc7ccc(C#Cc8ccccc8)cc7)c(c7c(Oc8ccc(C#Cc9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,CAN:CC(C)c1cccc(C(C)C)c1N1C(=O)c2cc(Oc3ccc(C#Cc4ccccc4)cc3)c3c4c(Oc5ccc(C#Cc6ccccc6)cc5)cc5c6c(cc(Oc7ccc(C#Cc8ccccc8)cc7)c(c7c(Oc8ccc(C#Cc9ccccc9)cc8)cc(c2c37)C1=O)c64)C(=O)N(c1c(C(C)C)cccc1C(C)C)C5=O,10.1039/C8NJ03216E,P1,27,630,40.7,0.717373054,-0.7241,60.045,6.314338513512222,0.6957006008285361,0.9934195058684592,0,0,0.004267188816369493,1479.741999999999,0.7692307692307693,7.313220387
674,786,CCCCN1/C(=C/C2=C([O-])/C(=C\C3=[N+](CCCC)c4ccccc4C3(C)C)C2=O)C(C)(C)c2ccccc21,CAN:CCCCN1/C(=C/C2=C([O-])C(=C\C3=[N+](CCCC)c4ccccc4C3(C)C)/C2=O)C(C)(C)c2ccccc21,10.1364/JOSAB.24.000067,SD2577,14,700,51.9,0.25910313,-1.0339,23.795,8.038780910753244,0.11640254188753554,0.8398360459973642,0,2,0.01580241025416103,508.70600000000024,0.40476190476190477,8.517193191
675,787,CCCCN1/C(=C\C=C\C=C\C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2ccc3ccccc3c21.Cc1ccc(S(=O)(=O)[O-])cc1,CAN:CCCCN1\C(=C/C=C/C=C/C2=[N+](CCCC)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2ccc3ccccc3c21.Cc1ccc(S(=O)(=O)[O-])cc1,10.1364/JOSAB.24.000067,PD2630,18,800,51.9,0.268219326,-0.2907,33.018,5.425857247071833,0.5414615026212537,0.9823982944174539,0,3,0.007341783842064726,739.0380000000002,0.2711864406779661,7.090076836
676,788,CCCCOc1c(/C=C/C2=[N+](COCCOCCOC)/C(=C3\C(=O)C(c4ccc(/C=C/c5sc(/C=C/c6ccc(N(CCCC)CCCC)cc6)c(OCCCC)c5OCCCC)n4COCCOCCOC)=C3[O-])C=C2)sc(/C=C/c2ccc(N(CCCC)CCCC)cc2)c1OCCCC,CAN:CCCCOc1c(/C=C/C2=[N+](COCCOCCOC)C(=C3\C(=O)C(c4ccc(/C=C/c5sc(/C=C/c6ccc(N(CCCC)CCCC)cc6)c(OCCCC)c5OCCCC)n4COCCOCCOC)=C3[O-])/C=C2)sc(/C=C/c2ccc(N(CCCC)CCCC)cc2)c1OCCCC,10.1021/ja065556m,2a,32,1080,37.4,0.505479701,-1.0339,51.001,5.5553854764728205,0.2930484974261894,0.9385901941858199,0,5,0.003857858357654436,1440.0179999999987,0.3888888888888889,9.798127037
677,789,CCCCCCn1c(/C=C/C2=[N+](COCCOCCOC)/C(=C3\C(=O)C(c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(CCCC)CCCC)cc6)n5CCCCCC)n4COCCOCCOC)=C3[O-])C=C2)ccc1/C=C/c1ccc(N(CCCC)CCCC)cc1,CAN:CCCCCCn1c(/C=C/C2=[N+](COCCOCCOC)C(=C3\C(=O)C(c4ccc(/C=C/c5ccc(/C=C/c6ccc(N(CCCC)CCCC)cc6)n5CCCCCC)n4COCCOCCOC)=C3[O-])/C=C2)ccc1/C=C/c1ccc(N(CCCC)CCCC)cc1,10.1021/ja065556m,3,32,1080,37.4,0.505479705,-1.0339,45.506,11.996794601842236,0.7189845379681055,0.994506897597142,0,5,0.009330145668366435,1285.809999999999,0.42,10.40426284
678,790,COCCOCCOCn1c(/C=N/N(c2ccccc2)c2ccccc2)ccc1C1=C([O-])/C(=C2\C=CC(/C=N/N(c3ccccc3)c3ccccc3)=[N+]2COCCOCCOC)C1=O,CAN:COCCOCCOCn1c(/C=N/N(c2ccccc2)c2ccccc2)ccc1C1=C([O-])/C(=C2\C=CC(/C=N/N(c3ccccc3)c3ccccc3)=[N+]2COCCOCCOC)C1=O,10.1021/ja065556m,4,22,880,37.4,0.505537181,-1.0339,25.232,11.24179101514153,0.7514602368384461,0.9958129558467875,0,3,0.012996290190915067,864.9999999999998,0.2,9.210340372
679,791,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(-c5nc6ccccc6s5)ccc3-4)C7=O)cc21,CAN:CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3nc4ccccc4s3)ccc2-c2ccc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(-c5nc6ccccc6s5)ccc3-4)C7=O)cc21,10.1021/jp711950z,1,35,650,40.7,0.541341362,-0.7241,58.536,6.79613132612515,0.5325531315391656,0.9807098162634851,0,0,0.0043953823029942805,1546.1979999999999,0.13846153846153847,7.783224016
680,792,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)C7=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CAN:CCCCCCCCCCC1(CCCCCCCCCC)c2cc(N3C(=O)c4ccc5c6ccc7c8c(ccc(c9ccc(c4c59)C3=O)c86)C(=O)N(c3ccc4c(c3)C(CCCCCCCCCC)(CCCCCCCCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)C7=O)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,10.1021/jp711950z,2,35,650,40.7,0.541341362,-0.7241,65.983,12.068865042703042,0.5629219320979213,0.9844220832421796,0,0,0.007476360858284582,1614.2699999999986,0.6521739130434783,8.160518247
681,793,CCCCC1(CCCC)c2cc(-c3cccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)n4-c4ccccc4)c3)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)cc21,CAN:CCCCC1(CCCC)c2cc(-c3cccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)n4-c4ccccc4)c3)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(N(c5ccccc5)c5ccccc5)ccc3-4)cc21,10.1002/adma.201400084,p -Ph2N-OF(2)-TAZ,28,800,33.9,0.145385808,-0.3765,65.983,11.984061101581046,0.5441432724928245,0.9826281870045636,0,0,0.011163270476524139,1073.5259999999994,0.06451612903225806,3.80666249
682,794,CCCCC1(CCCC)c2cc(-c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)n4-c4ccccc4)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(-c5ccc6c(c5)C(CCCC)(CCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)cc21,CAN:CCCCC1(CCCC)c2cc(-c3ccc(-c4nnc(-c5ccc(C(C)(C)C)cc5)n4-c4ccccc4)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCCC)(CCCC)c3cc(-c5ccc6c(c5)C(CCCC)(CCCC)c5cc(N(c7ccccc7)c7ccccc7)ccc5-6)ccc3-4)cc21,10.1002/adma.201400084,p -Ph2N-OF(3)-TAZ,36,800,33.9,0.137523705,-0.3765,65.983,9.018830985928963,0.6843582996815747,0.9928126522616176,0,0,0.006680867933476724,1349.948999999999,0.6837606837606838,4.043051268
683,795,CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3ccc(-c4nc5ccccc5s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,CAN:CCCCCCCCCCC1(CCCCCCCCCC)c2cc(-c3ccc(-c4nc5ccccc5s4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,10.1002/adma.201400084,BTFA-I,19,730,31.0,0.15734927,0.0161,65.983,11.838568157481323,0.7775161864557106,0.9966996831572026,0,0,0.014275787744347264,829.2760000000001,0.6268656716417911,5.513428746
684,796,C#Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,CAN:C#Cc1ccc(NS(=O)(=O)c2cccc3c(N(C)C)cccc23)cc1,10.1002/adma.201400084,NPSA-1,12,700,45.1,0.370956598,-0.0569,32.182,7.545135878318101,0.2100303564040763,0.8917797980451001,0,0,0.021530279898066447,350.44300000000004,0.1111111111111111,4.521788577
685,797,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(-n3cccn3)n2)cc1,CAN:CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(-n3cccn3)n2)cc1,10.1002/adma.201400084,Z1,16,840,43.2,0.167629845,-0.4897,46.06,3.2321191325813037,0.12294238183873615,0.8466697571878641,0,2,0.0074035571786461585,436.5630000000001,0.05555555555555555,6.609349243
686,798,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(-n3ccnc3)n2)cc1,CAN:CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(-n3ccnc3)n2)cc1,10.1002/adma.201400084,Z2,16,840,33.9,0.1507109,-0.0298,46.06,6.2951633069891795,0.6304052145582216,0.9895945718549438,0,2,0.01441982785299986,436.5630000000001,0.05555555555555555,7.538494999
687,799,CCCCCCCCCCCC(=O)c1ccc2cc(N(C)C)ccc2c1,CAN:CCCCCCCCCCCC(=O)c1ccc2cc(N(C)C)ccc2c1,10.1002/adma.201400084,L,8,780,63.1,0.180509682,-0.1654,38.025,6.2998441362512265,0.6232974088909324,0.9891029024190802,0,0,0.01781882091995821,353.55000000000007,0.037037037037037035,4.094344562
688,800,CCCCCCCCCCCC(=O)c1ccc2cc(N(C)CC(=O)O)ccc2c1,CAN:CCCCCCCCCCCC(=O)c1ccc2cc(N(C)CC(=O)O)ccc2c1,10.1002/adma.201400084,CL,8,780,63.1,0.180509682,-0.1654,38.025,6.950770068148555,0.9256814935356266,0.9996768873895535,0,0,0.01748361895504454,397.55900000000014,0.06666666666666667,5.010635294
689,801,CCCCCCCCCC(=O)/C=C/c1ccc2cc(N(C)CC(=O)O)ccc2c1,CAN:CCCCCCCCCC(=O)/C=C/c1ccc2cc(N(C)CC(=O)O)ccc2c1,10.1002/adma.201400084,CL2,10,800,63.1,0.136798076,-0.4309,37.323,7.414708132936516,0.9317502555222522,0.9997285463128084,0,1,0.018745643666899712,395.5430000000002,0.1,5.521460918
690,802,CC(=O)c1ccc2cc(N(C)CC(=O)NCCCN(C)C)ccc2c1,CAN:CC(=O)c1ccc2cc(N(C)CC(=O)NCCCN(C)C)ccc2c1,10.1002/adma.201400084,AL1,8,780,63.1,0.177137096,-0.1654,38.025,7.194614272787034,0.8346540055676651,0.9982856454766901,0,0,0.02107046103523754,341.455,0.07692307692307693,4.804021045
691,803,c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CAN:c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,10.3390/ma10030223,22,15,720,43.2,0.152377232,-0.0077,65.824,3.6925530891206395,0.2349440238850729,0.9154641475044735,0,0,0.007747974831499737,476.5830000000001,0.0,6.073044534
692,804,O=[N+]([O-])c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,CAN:O=[N+]([O-])c1ccc(N(c2ccccc2)c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)cc1,10.3390/ma10030223,23,17,760,43.2,0.382528269,-0.3061,66.541,5.438328613725341,0.40139539869265733,0.9635349212964623,0,0,0.010426643302514166,521.5800000000003,0.022222222222222223,6.02827852
693,805,CCOc1ccc(N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccc([N+](=O)[O-])cc2)cc1,CAN:CCOc1ccc(N(c2ccc(-c3cc(-c4ccccn4)nc(-c4ccccn4)c3)cc2)c2ccc([N+](=O)[O-])cc2)cc1,10.3390/ma10030223,24,17,760,43.2,0.382528312,-0.3061,67.044,5.780652112832866,0.38565138916100455,0.9592261653912425,0,0,0.010219792891915543,565.6330000000002,0.020833333333333332,6.135564891
